MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     1.408574E+01     8.963288E+00     2.663943E-02     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     2.140095E+01     8.963288E+00     4.197709E-01     6.954523E+00     8.433508E-02     1.000000E+00 
    2     4     2     1.306069E+01     8.468959E+00     5.201323E-01     8.547786E+00     5.193697E-01     1.000000E+00 
    3    15     3     1.284384E+01     8.468959E+00     5.280001E-01     8.491724E+00     4.946048E-01     1.000000E+00 
    4    26     4     1.287919E+01     8.468959E+00     5.445544E-01     8.541094E+00     4.678348E-01     1.000000E+00 
    5    37     5     1.282609E+01     8.468959E+00     5.457244E-01     8.496606E+00     4.569293E-01     1.000000E+00 
    6    48     6     1.282698E+01     8.468959E+00     5.479606E-01     8.549433E+00     4.515011E-01     1.000000E+00 
    7    59     7     1.285352E+01     8.468959E+00     5.577218E-01     8.606794E+00     4.441129E-01     1.000000E+00 
    8    70     8     1.281713E+01     8.468959E+00     5.558032E-01     8.573636E+00     4.456394E-01     1.000000E+00 
    9    81     9     1.283226E+01     8.468959E+00     5.582196E-01     8.619502E+00     4.447781E-01     1.000000E+00 
   10    92    10     1.288702E+01     8.468959E+00     5.747684E-01     8.713553E+00     4.397732E-01     1.000000E+00 
   11   103    11     1.283341E+01     8.468959E+00     5.622629E-01     8.628451E+00     4.442409E-01     1.000000E+00 
   12   114    12     1.282362E+01     8.468959E+00     5.573495E-01     8.639883E+00     4.467119E-01     1.000000E+00 
   13   125    13     1.284309E+01     8.468959E+00     5.628664E-01     8.635297E+00     4.438630E-01     1.000000E+00 
   14   136    14     1.283338E+01     8.468959E+00     5.628058E-01     8.694861E+00     4.422867E-01     1.000000E+00 
   15   147    15     1.280957E+01     8.468959E+00     5.564447E-01     8.594986E+00     4.459687E-01     1.000000E+00 
   16   158    16     1.281789E+01     8.468959E+00     5.590706E-01     8.634622E+00     4.454942E-01     1.000000E+00 
   17   169    17     1.286096E+01     8.468959E+00     5.699173E-01     8.759393E+00     4.410219E-01     1.000000E+00 
   18   180    18     1.284883E+01     8.468959E+00     5.672576E-01     8.637249E+00     4.416350E-01     1.000000E+00 
   19   191    19     1.285529E+01     8.468959E+00     5.649548E-01     8.637135E+00     4.430785E-01     1.000000E+00 
   20   202    20     1.283267E+01     8.468959E+00     5.652193E-01     8.760158E+00     4.423451E-01     1.000000E+00 
   21   213    21     1.279265E+01     8.468959E+00     5.516666E-01     8.515519E+00     4.498851E-01     1.000000E+00 
   22   224    22     1.280794E+01     8.468959E+00     5.623204E-01     8.782838E+00     4.479136E-01     1.000000E+00 
   23   235    23     1.286876E+01     8.468959E+00     5.740869E-01     8.768254E+00     4.406893E-01     1.000000E+00 
   24   246    24     1.283016E+01     8.468959E+00     5.659532E-01     8.666866E+00     4.423615E-01     1.000000E+00 
   25   257    25     1.283136E+01     8.468959E+00     5.668411E-01     8.791951E+00     4.473564E-01     1.000000E+00 
   26   268    26     1.286206E+01     8.468959E+00     5.725163E-01     8.672326E+00     4.422100E-01     1.000000E+00 
   27   279    27     1.282425E+01     8.468959E+00     5.621527E-01     8.618224E+00     4.461216E-01     1.000000E+00 
   28   290    28     1.285322E+01     8.468959E+00     5.705022E-01     8.860158E+00     4.446790E-01     1.000000E+00 
   29   301    29     1.284869E+01     8.468959E+00     5.731351E-01     8.782347E+00     4.418716E-01     1.000000E+00 
   30   312    30     1.280435E+01     8.468959E+00     5.553890E-01     8.560829E+00     4.487889E-01     1.000000E+00 
   31   323    31     1.281045E+01     8.468959E+00     5.627097E-01     8.732687E+00     4.470758E-01     1.000000E+00 
   32   334    32     1.284243E+01     8.468959E+00     5.715841E-01     8.746432E+00     4.435918E-01     1.000000E+00 
   33   345    33     1.284869E+01     8.468959E+00     5.716143E-01     8.689907E+00     4.415518E-01     1.000000E+00 
   34   356    34     1.282091E+01     8.468959E+00     5.642621E-01     8.670721E+00     4.460373E-01     1.000000E+00 
   35   367    35     1.284381E+01     8.468959E+00     5.729324E-01     8.752264E+00     4.451178E-01     1.000000E+00 
   36   378    36     1.288198E+01     8.468959E+00     5.826485E-01     8.818352E+00     4.403688E-01     1.000000E+00 
   37   389    37     1.281546E+01     8.468959E+00     5.633558E-01     8.654470E+00     4.475021E-01     1.000000E+00 
   38   400    38     1.281056E+01     8.468959E+00     5.695152E-01     8.785859E+00     4.485501E-01     1.000000E+00 
   39   411    39     1.284204E+01     8.468959E+00     5.840151E-01     8.994594E+00     4.444235E-01     1.000000E+00 
   40   422    40     1.281877E+01     8.468959E+00     5.702620E-01     8.654977E+00     4.435865E-01     1.000000E+00 
   41   433    41     1.283250E+01     8.468959E+00     5.819427E-01     8.855257E+00     4.463797E-01     1.000000E+00 
   42   444    42     1.287680E+01     8.468959E+00     5.964105E-01     9.091369E+00     4.421314E-01     1.000000E+00 
   43   455    43     1.281306E+01     8.468959E+00     5.649418E-01     8.564477E+00     4.452349E-01     1.000000E+00 
   44   466    44     1.281743E+01     8.468959E+00     5.748921E-01     8.843721E+00     4.501291E-01     1.000000E+00 
   45   477    45     1.289250E+01     8.468959E+00     5.976983E-01     8.964408E+00     4.426332E-01     1.000000E+00 
   46   488    46     1.282719E+01     8.468959E+00     5.753360E-01     8.631877E+00     4.425702E-01     1.000000E+00 
   47   499    47     1.279972E+01     8.468959E+00     5.688240E-01     8.812795E+00     4.526076E-01     1.000000E+00 
   48   510    48     1.283311E+01     8.468959E+00     5.732507E-01     8.715244E+00     4.461503E-01     1.000000E+00 
   49   521    49     1.283293E+01     8.468959E+00     5.784163E-01     8.739795E+00     4.430193E-01     1.000000E+00 
   50   532    50     1.280710E+01     8.468959E+00     5.715721E-01     8.829450E+00     4.487491E-01     1.000000E+00 
   51   543    51     1.284260E+01     8.468959E+00     5.804165E-01     8.755348E+00     4.448321E-01     1.000000E+00 
   52   554    52     1.286008E+01     8.468959E+00     5.977100E-01     8.970940E+00     4.411064E-01     1.000000E+00 
   53   565    53     1.282500E+01     8.468959E+00     5.788931E-01     8.735792E+00     4.479661E-01     1.000000E+00 
   54   576    54     1.286044E+01     8.468959E+00     5.878566E-01     8.734192E+00     4.444341E-01     1.000000E+00 
   55   587    55     1.284446E+01     8.468959E+00     5.844410E-01     8.900557E+00     4.423326E-01     1.000000E+00 
   56   598    56     1.280835E+01     8.468959E+00     5.650357E-01     8.725928E+00     4.491105E-01     1.000000E+00 
