MAJOR NFEV NGEV OBJFUN GNORM CNORM FEAS OPT STEP
77 0 0 4.0763491465507529e-01 5.4034079623220106e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
78 0 0 4.0722544724472193e-01 5.3806672192954354e-02 1.3411542234829469e-02 1.3411542234829321e-02 0 5.0000000000000000e-01
79 0 0 4.0682547572184230e-01 5.3586702113263218e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
80 0 0 4.0642529189381082e-01 5.3384359565886469e-02 1.3411542234829026e-02 1.3411542234828877e-02 0 5.0000000000000000e-01
81 0 0 4.0603387671085622e-01 5.3188953166832836e-02 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
82 0 0 4.0564177579650623e-01 5.3010713147958091e-02 1.3411542234828360e-02 1.3411542234828211e-02 0 5.0000000000000000e-01
83 0 0 4.0525776815292558e-01 5.2838956209250436e-02 1.3411542234828580e-02 1.3411542234828433e-02 0 5.0000000000000000e-01
84 0 0 4.0487263916142313e-01 5.2683941122838980e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
85 0 0 4.0449497310529897e-01 5.2534985726938009e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
86 0 0 4.0411578485579425e-01 5.2402371790658125e-02 1.3411542234830136e-02 1.3411542234829987e-02 0 5.0000000000000000e-01
87 0 0 4.0374346915758769e-01 5.2275415803473925e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
88 0 0 4.0336926191501732e-01 5.2164418758138757e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
89 0 0 4.0300137260017904e-01 5.2058695223152478e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
90 0 0 4.0263125074053918e-01 5.1968562219632752e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
91 0 0 4.0226692437126554e-01 5.1883332869231601e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
92 0 0 4.0190004992541406e-01 5.1813337207626459e-02 1.3411542234829469e-02 1.3411542234829321e-02 0 5.0000000000000000e-01
93 0 0 4.0153847762794803e-01 5.1747888079051438e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
94 0 0 4.0117406460320415e-01 5.1697325545511624e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
95 0 0 4.0081448678922638e-01 5.1650963870667796e-02 1.3411542234828360e-02 1.3411542234828211e-02 0 5.0000000000000000e-01
96 0 0 4.0045179617811533e-01 5.1619150106437701e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
97 0 0 4.0009349789147575e-01 5.1591202065304348e-02 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
98 0 0 3.9973183328395034e-01 5.1577470663201980e-02 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
99 0 0 3.9937414010192795e-01 5.1567279760876390e-02 1.3411542234829469e-02 1.3411542234829321e-02 0 5.0000000000000000e-01
100 0 0 3.9901284382594632e-01 5.1570980897219898e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
101 0 0 3.9865511824887190e-01 5.1577906804043727e-02 1.3411542234829914e-02 1.3411542234829765e-02 0 5.0000000000000000e-01
102 0 0 3.9829356797335580e-01 5.1598406270635166e-02 1.3411542234828804e-02 1.3411542234828655e-02 0 5.0000000000000000e-01
103 0 0 3.9793520624355572e-01 5.1621824007847331e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
104 0 0 3.9757281198669714e-01 5.1658502541635315e-02 1.3411542234829692e-02 1.3411542234829543e-02 0 5.0000000000000000e-01
105 0 0 3.9721324128526120e-01 5.1697801921880469e-02 1.3411542234827916e-02 1.3411542234827767e-02 0 5.0000000000000000e-01
106 0 0 3.9684944277932238e-01 5.1750054751930431e-02 1.3411542234829026e-02 1.3411542234828877e-02 0 5.0000000000000000e-01
107 0 0 3.9648811875634582e-01 5.1804640002850677e-02 1.3411542234829248e-02 1.3411542234829099e-02 0 5.0000000000000000e-01
108 0 0 3.9612238312724968e-01 5.1871876550498498e-02 1.3411542234827916e-02 1.3411542234827767e-02 0 5.0000000000000000e-01
