MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     8.029398E+00     3.677956E+00     7.555314E-03     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     7.414602E+00     3.677956E+00     1.767528E-01     4.300194E+00     1.429449E-02     1.000000E+00 
    2    13     2     3.189387E+01     3.677956E+00     1.288153E+01     3.032787E+02     1.228484E+06     1.000000E+00 
    3    24     3     7.037425E+00     3.677956E+00     2.137957E-01     4.134533E+00     3.846621E+06     1.000000E+00 
    4    35     4     7.001002E+00     3.677956E+00     1.481236E-01     3.120405E+00     2.130430E+06     1.000000E+00 
    5    46     5     7.053425E+00     3.677956E+00     5.162226E-01     3.969060E+00     1.170525E+06     1.000000E+00 
    6    57     6     7.002539E+00     3.677956E+00     2.460290E-01     4.450438E+00     6.444818E+05     1.000000E+00 
    7    68     7     6.986541E+00     3.677956E+00     2.191846E-01     4.416395E+00     3.493567E+05     1.000000E+00 
    8    79     8     6.981126E+00     3.677956E+00     2.113909E-01     4.488371E+00     1.895557E+05     1.000000E+00 
    9    90     9     6.979113E+00     3.677956E+00     2.204516E-01     4.875076E+00     1.014500E+05     1.000000E+00 
   10   101    10     6.977038E+00     3.677956E+00     2.216571E-01     4.951135E+00     5.422640E+04     1.000000E+00 
   11   112    11     6.974871E+00     3.677956E+00     2.204700E-01     4.946941E+00     2.878250E+04     1.000000E+00 
   12   123    12     6.972992E+00     3.677956E+00     2.182454E-01     4.912036E+00     1.525043E+04     1.000000E+00 
   13   134    13     6.971270E+00     3.677956E+00     2.174248E-01     4.906886E+00     8.040244E+03     1.000000E+00 
   14   145    14     6.969817E+00     3.677956E+00     2.159120E-01     4.879462E+00     4.231405E+03     1.000000E+00 
   15   156    15     6.968508E+00     3.677956E+00     2.154542E-01     4.874239E+00     2.218934E+03     1.000000E+00 
   16   167    16     6.967445E+00     3.677956E+00     2.145635E-01     4.852872E+00     1.161578E+03     1.000000E+00 
   17   178    17     6.966521E+00     3.677956E+00     2.143639E-01     4.848817E+00     6.064919E+02     1.000000E+00 
   18   189    18     6.965801E+00     3.677956E+00     2.140675E-01     4.836231E+00     3.161148E+02     1.000000E+00 
   19   200    19     6.965215E+00     3.677956E+00     2.141615E-01     4.832865E+00     1.644652E+02     1.000000E+00 
   20   211    20     6.964764E+00     3.677956E+00     2.115859E-01     4.752210E+00     2.125939E+02     1.000000E+00 
   21   222    21     6.964453E+00     3.677956E+00     2.069074E-01     4.612410E+00     5.555479E+02     1.000000E+00 
   22   233    22     6.964232E+00     3.677956E+00     2.038860E-01     4.523837E+00     8.734198E+02     1.000000E+00 
   23   244    23     6.964131E+00     3.677956E+00     2.004308E-01     4.424358E+00     1.114663E+03     1.000000E+00 
   24   255    24     6.964172E+00     3.677956E+00     1.984536E-01     4.348338E+00     1.344757E+03     1.000000E+00 
   25   266    25     6.964239E+00     3.677956E+00     1.945527E-01     4.238294E+00     1.581618E+03     1.000000E+00 
   26   277    26     6.964355E+00     3.677956E+00     1.957855E-01     4.252368E+00     1.751665E+03     1.000000E+00 
   27   288    27     6.964509E+00     3.677956E+00     1.926449E-01     4.178170E+00     1.889518E+03     1.000000E+00 
   28   299    28     6.964586E+00     3.677956E+00     1.915880E-01     4.117326E+00     2.064439E+03     1.000000E+00 
   29   310    29     6.964622E+00     3.677956E+00     1.898079E-01     4.082893E+00     2.152867E+03     1.000000E+00 
   30   320    30     8.029398E+00     3.677956E+00     7.555314E-03     7.555354E-03     2.193882E-20     1.000000E-01 
