MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     9.206160E+00     4.152154E+00     1.143338E-02     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     8.831108E+00     4.152154E+00     2.254362E-01     4.296961E+00     2.104500E-02     1.000000E+00 
    2     4     2     6.384180E+00     2.828085E+00     1.406409E-01     2.213793E+00     1.000014E+04     1.000000E+00 
    3    15     3     6.280922E+00     2.828085E+00     1.416912E-01     2.287159E+00     1.000013E+04     1.000000E+00 
    4    26     4     6.273538E+00     2.828085E+00     1.422837E-01     2.388790E+00     1.000013E+04     1.000000E+00 
    5    37     5     6.269242E+00     2.828085E+00     1.472308E-01     2.434436E+00     1.000012E+04     1.000000E+00 
    6    48     6     6.266113E+00     2.828085E+00     1.492773E-01     2.488730E+00     1.000012E+04     1.000000E+00 
    7    59     7     6.264576E+00     2.828085E+00     1.535932E-01     2.540837E+00     1.000012E+04     1.000000E+00 
    8    70     8     6.264142E+00     2.828085E+00     1.573109E-01     2.614412E+00     1.000012E+04     1.000000E+00 
    9    81     9     6.264844E+00     2.828085E+00     1.616030E-01     2.682651E+00     1.000012E+04     1.000000E+00 
   10    92    10     6.266137E+00     2.828085E+00     1.665809E-01     2.752365E+00     1.000012E+04     1.000000E+00 
   11   103    11     6.267395E+00     2.828085E+00     1.706832E-01     2.814665E+00     1.000012E+04     1.000000E+00 
   12   114    12     6.267783E+00     2.828085E+00     1.760105E-01     2.878598E+00     1.000012E+04     1.000000E+00 
   13   125    13     6.266744E+00     2.828085E+00     1.794698E-01     2.927689E+00     1.000012E+04     1.000000E+00 
   14   136    14     6.265251E+00     2.828085E+00     1.841243E-01     2.984125E+00     1.000000E+06     1.000000E+00 
   15   147    15     6.263598E+00     2.828085E+00     1.873006E-01     3.023098E+00     5.050001E+05     1.000000E+00 
   16   158    16     6.262694E+00     2.828085E+00     1.915142E-01     3.075455E+00     2.575001E+05     1.000000E+00 
   17   169    17     6.262374E+00     2.828085E+00     1.951392E-01     3.112757E+00     9.999999E+07     1.000000E+00 
   18   180    18     6.263220E+00     2.828085E+00     1.993617E-01     3.165610E+00     5.000500E+07     1.000000E+00 
   19   191    19     6.264920E+00     2.828085E+00     2.037161E-01     3.208119E+00     2.500750E+07     1.000000E+00 
   20   202    20     6.267409E+00     2.828085E+00     2.080638E-01     3.258075E+00     1.250875E+07     1.000000E+00 
   21   213    21     6.269195E+00     2.828085E+00     2.125647E-01     3.304394E+00     6.259375E+06     1.000000E+00 
   22   224    22     6.268878E+00     2.828085E+00     2.160907E-01     3.338423E+00     3.134687E+06     1.000000E+00 
   23   235    23     6.266508E+00     2.828085E+00     2.189582E-01     3.380875E+00     2.067344E+06     1.000000E+00 
   24   246    24     6.263627E+00     2.828085E+00     2.210129E-01     3.393212E+00     1.533672E+06     1.000000E+00 
   25   257    25     6.261605E+00     2.828085E+00     2.233233E-01     3.430564E+00     7.718360E+05     1.000000E+00 
   26   268    26     6.260774E+00     2.828085E+00     2.261336E-01     3.452511E+00     3.909181E+05     1.000000E+00 
   27   279    27     6.261360E+00     2.828085E+00     2.292589E-01     3.502272E+00     2.004591E+05     1.000000E+00 
   28   290    28     6.263349E+00     2.828085E+00     2.332073E-01     3.540314E+00     1.052296E+05     1.000000E+00 
   29   301    29     6.267130E+00     2.828085E+00     2.375951E-01     3.601147E+00     5.761486E+04     1.000000E+00 
   30   312    30     6.271168E+00     2.828085E+00     2.420060E-01     3.637154E+00     3.380749E+04     1.000000E+00 
   31   323    31     6.273189E+00     2.828085E+00     2.456194E-01     3.668865E+00     2.190381E+04     1.000000E+00 
   32   334    32     6.270877E+00     2.828085E+00     2.471388E-01     3.678926E+00     1.595196E+04     1.000000E+00 
   33   345    33     6.267056E+00     2.828085E+00     2.478815E-01     3.691339E+00     1.000000E+06     1.000000E+00 
   34   356    34     6.263856E+00     2.828085E+00     2.487881E-01     3.712456E+00     1.000000E+08     1.000000E+00 
   35   367    35     6.262553E+00     2.828085E+00     2.509729E-01     3.753508E+00     5.000500E+07     1.000000E+00 
   36   378    36     6.262528E+00     2.828085E+00     2.540364E-01     3.815132E+00     2.500750E+07     1.000000E+00 
   37   389    37     6.263768E+00     2.828085E+00     2.578376E-01     3.863298E+00     1.250875E+07     1.000000E+00 
   38   400    38     6.266053E+00     2.828085E+00     2.624216E-01     3.936304E+00     6.259376E+06     1.000000E+00 
   39   411    39     6.269041E+00     2.828085E+00     2.658878E-01     3.971661E+00     3.134688E+06     1.000000E+00 
   40   422    40     6.271805E+00     2.828085E+00     2.688667E-01     4.011804E+00     1.572344E+06     1.000000E+00 
   41   433    41     6.272817E+00     2.828085E+00     2.688133E-01     3.984220E+00     7.911721E+05     1.000000E+00 
   42   444    42     6.271925E+00     2.828085E+00     2.692311E-01     3.945678E+00     4.005861E+05     1.000000E+00 
   43   455    43     6.269842E+00     2.828085E+00     2.696130E-01     3.952801E+00     2.052931E+05     1.000000E+00 
   44   466    44     6.268234E+00     2.828085E+00     2.723319E-01     4.032707E+00     1.076466E+05     1.000000E+00 
   45   477    45     6.266963E+00     2.828085E+00     2.757143E-01     4.104399E+00     5.882337E+04     1.000000E+00 
   46   488    46     6.266511E+00     2.828085E+00     2.796898E-01     4.155694E+00     3.441174E+04     1.000000E+00 
   47   499    47     6.266057E+00     2.828085E+00     2.831779E-01     4.217151E+00     2.220593E+04     1.000000E+00 
