MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
   88   934    88     5.110351E+00     3.553291E+00     6.998595E-01     6.297027E+00     5.570074E-01     1.000000E+00 
   89   945    89     5.095274E+00     3.553181E+00     6.835319E-01     6.332403E+00     5.565389E-01     1.000000E+00 
   90   956    90     5.088956E+00     3.553109E+00     6.855086E-01     6.240988E+00     5.587122E-01     1.000000E+00 
   91   967    91     5.090795E+00     3.553030E+00     6.847792E-01     6.337159E+00     5.571912E-01     1.000000E+00 
   92   978    92     5.101650E+00     3.552961E+00     6.949539E-01     6.276936E+00     5.581179E-01     1.000000E+00 
   93   989    93     5.121202E+00     3.552889E+00     7.086474E-01     6.425564E+00     5.571585E-01     1.000000E+00 
   94  1000    94     5.123131E+00     3.552792E+00     7.102628E-01     6.387124E+00     5.574309E-01     1.000000E+00 
   95  1011    95     5.103848E+00     3.552706E+00     6.961356E-01     6.331618E+00     5.600954E-01     1.000000E+00 
   96  1022    96     5.091470E+00     3.552609E+00     6.885517E-01     6.315085E+00     5.596807E-01     1.000000E+00 
   97  1033    97     5.090118E+00     3.552542E+00     6.864355E-01     6.274968E+00     5.604556E-01     1.000000E+00 
   98  1044    98     5.098635E+00     3.552471E+00     6.944036E-01     6.384912E+00     5.600172E-01     1.000000E+00 
   99  1055    99     5.115842E+00     3.552404E+00     7.048751E-01     6.339379E+00     5.600248E-01     1.000000E+00 
  100  1066   100     5.125471E+00     3.552322E+00     7.115131E-01     6.496095E+00     5.605323E-01     1.000000E+00 
  101  1077   101     5.109262E+00     3.552235E+00     6.998516E-01     6.324292E+00     5.604549E-01     1.000000E+00 
  102  1088   102     5.093959E+00     3.552145E+00     6.887941E-01     6.332974E+00     5.628092E-01     1.000000E+00 
  103  1099   103     5.088976E+00     3.552077E+00     6.865992E-01     6.331431E+00     5.621639E-01     1.000000E+00 
  104  1110   104     5.089673E+00     3.552007E+00     6.861045E-01     6.257933E+00     5.624366E-01     1.000000E+00 
  105  1121   105     5.096479E+00     3.551953E+00     6.930085E-01     6.449705E+00     5.625571E-01     1.000000E+00 
  106  1132   106     5.109105E+00     3.551872E+00     7.009171E-01     6.280047E+00     5.622616E-01     1.000000E+00 
  107  1143   107     5.120878E+00     3.551820E+00     7.122431E-01     6.615117E+00     5.631772E-01     1.000000E+00 
  108  1154   108     5.113963E+00     3.551701E+00     7.035916E-01     6.311461E+00     5.625125E-01     1.000000E+00 
  109  1165   109     5.100028E+00     3.551642E+00     6.980198E-01     6.460891E+00     5.652033E-01     1.000000E+00 
  110  1176   110     5.093282E+00     3.551554E+00     6.880161E-01     6.285881E+00     5.641711E-01     1.000000E+00 
  111  1187   111     5.092984E+00     3.551494E+00     6.934776E-01     6.355789E+00     5.647761E-01     1.000000E+00 
  112  1198   112     5.099365E+00     3.551434E+00     6.912453E-01     6.323916E+00     5.646497E-01     1.000000E+00 
  113  1209   113     5.112484E+00     3.551361E+00     7.052053E-01     6.337455E+00     5.641158E-01     1.000000E+00 
  114  1220   114     5.122095E+00     3.551307E+00     7.069554E-01     6.444789E+00     5.649262E-01     1.000000E+00 
  115  1231   115     5.114755E+00     3.551198E+00     7.015746E-01     6.345015E+00     5.645561E-01     1.000000E+00 
  116  1242   116     5.100770E+00     3.551139E+00     6.990502E-01     6.375416E+00     5.675300E-01     1.000000E+00 
  117  1253   117     5.094688E+00     3.551056E+00     6.871678E-01     6.331291E+00     5.671613E-01     1.000000E+00 
  118  1264   118     5.095048E+00     3.551000E+00     6.983317E-01     6.383563E+00     5.674360E-01     1.000000E+00 
  119  1275   119     5.101830E+00     3.550938E+00     6.912103E-01     6.394574E+00     5.675787E-01     1.000000E+00 
  120  1286   120     5.115244E+00     3.550876E+00     7.104282E-01     6.450122E+00     5.666505E-01     1.000000E+00 
  121  1297   121     5.122979E+00     3.550813E+00     7.082461E-01     6.519809E+00     5.674469E-01     1.000000E+00 
  122  1308   122     5.114220E+00     3.550729E+00     7.051633E-01     6.498391E+00     5.669820E-01     1.000000E+00 
  123  1319   123     5.101015E+00     3.550661E+00     7.017675E-01     6.454062E+00     5.700078E-01     1.000000E+00 
  124  1330   124     5.095664E+00     3.550593E+00     6.922283E-01     6.411916E+00     5.696583E-01     1.000000E+00 
  125  1341   125     5.097774E+00     3.550536E+00     7.020025E-01     6.440571E+00     5.695662E-01     1.000000E+00 
  126  1352   126     5.107785E+00     3.550477E+00     7.023922E-01     6.446276E+00     5.694319E-01     1.000000E+00 
