MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
    0     1     1     8.222742E+00     3.669336E+00     9.862342E-03     9.900000E+01     9.900000E+01     9.900000E+01 
    1     2     1     7.599766E+00     3.669336E+00     1.894494E-01     3.538349E+00     1.503568E-02     1.000000E+00 
    2     4     2     6.784458E+00     3.053193E+00     1.254576E-01     1.946778E+00     1.000014E+04     1.000000E+00 
    3     5     3     6.748916E+00     2.998038E+00     1.337559E-01     2.016830E+00     1.029414E+04     1.000000E+00 
    4    16     4     6.739928E+00     2.998038E+00     1.380503E-01     2.139891E+00     1.014713E+04     1.000000E+00 
    5    27     5     6.735681E+00     2.998038E+00     1.425043E-01     2.214316E+00     1.007363E+04     1.000000E+00 
    6    38     6     6.732826E+00     2.998038E+00     1.472344E-01     2.286724E+00     1.003688E+04     1.000000E+00 
    7    49     7     6.730776E+00     2.998038E+00     1.522302E-01     2.371943E+00     1.001850E+04     1.000000E+00 
    8    60     8     6.729297E+00     2.998038E+00     1.573525E-01     2.454558E+00     1.000931E+04     1.000000E+00 
    9    71     9     6.728228E+00     2.998038E+00     1.626141E-01     2.528709E+00     1.000472E+04     1.000000E+00 
   10    82    10     6.727481E+00     2.998038E+00     1.677608E-01     2.596096E+00     1.000242E+04     1.000000E+00 
   11    93    11     6.726953E+00     2.998038E+00     1.725696E-01     2.656605E+00     1.000127E+04     1.000000E+00 
   12   104    12     6.726627E+00     2.998038E+00     1.773158E-01     2.712947E+00     1.000070E+04     1.000000E+00 
   13   115    13     6.726414E+00     2.998038E+00     1.817853E-01     2.763432E+00     1.000041E+04     1.000000E+00 
   14   126    14     6.726333E+00     2.998038E+00     1.861125E-01     2.811498E+00     1.000027E+04     1.000000E+00 
   15   137    15     6.726287E+00     2.998038E+00     1.900010E-01     2.854597E+00     1.000019E+04     1.000000E+00 
   16   148    16     6.726339E+00     2.998038E+00     1.938000E-01     2.894884E+00     1.000016E+04     1.000000E+00 
   17   159    17     6.726383E+00     2.998038E+00     1.972201E-01     2.931078E+00     1.000014E+04     1.000000E+00 
   18   170    18     6.726503E+00     2.998038E+00     2.005946E-01     2.965444E+00     1.000013E+04     1.000000E+00 
   19   181    19     6.726588E+00     2.998038E+00     2.035944E-01     2.998164E+00     1.000013E+04     1.000000E+00 
   20   192    20     6.726737E+00     2.998038E+00     2.065825E-01     3.029424E+00     1.000013E+04     1.000000E+00 
   21   203    21     6.726843E+00     2.998038E+00     2.092196E-01     3.059582E+00     1.000012E+04     1.000000E+00 
